Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
elitebroken wheat,4.0,68.0,2024-04-20,2024-05-20,30,Medium,1.0,0,16.5,Product is expired,275
wheatkartchakki fresh,4.0,270.0,2024-04-16,2024-05-16,30,Medium,1.0,0,16.5,Product is expired,727
pavizhamchakki fresh,4.0,360.0,2023-02-02,2023-03-04,30,Medium,1.0,0,16.5,Product is expired,536
dinesh flour,4.0,515.0,2024-04-23,2024-05-23,30,Medium,1.0,0,16.5,Product is expired,262
fortunepremium sharbati,4.3,330.0,2023-07-20,2023-08-19,30,Medium,1.0,0,16.5,Product is expired,305
pansarimp sharbati,3.9,360.0,2023-10-23,2023-11-22,30,Medium,1.0,0,16.5,Product is expired,531
samratpremium chakki,4.0,280.0,2023-05-30,2023-06-29,30,Medium,1.0,0,16.5,Product is expired,592
10xshakti chakki,4.0,240.0,2024-12-06,2025-01-05,30,Medium,1.0,201,-17.0,2.907578468944211e+16,0
aashirvaadshudh chakki,4.0,1410.0,2024-03-07,2024-04-06,30,Medium,1.0,0,16.5,Product is expired,26
uttampremium chakki,3.9,230.0,2024-09-27,2024-10-27,30,Medium,1.0,131,-5.33,7264464047.71,710
ganeshdiabetes control,3.9,79.0,2024-12-13,2025-01-12,30,Medium,1.0,208,-18.17,4.148256232424753e+16,310
pansarichakki fresh,3.9,492.0,2022-12-27,2023-01-26,30,Medium,1.0,0,16.5,Product is expired,526
ambe agrofoodstraditional,3.9,220.0,2024-02-23,2024-03-24,30,Medium,1.0,0,16.5,Product is expired,39
vikram millsfresh,3.9,233.0,2023-08-28,2023-09-27,30,Medium,1.0,0,16.5,Product is expired,720
rosegoldchakki atta3.873,3.8,220.0,2024-08-19,2024-09-18,30,Low,0.0,92,3.67,-1960372.19,574
hiltonchakki fresh,3.8,475.0,2023-05-10,2023-06-09,30,Low,0.0,0,19.0,Product is expired,347
homefillschakki fresh,3.7,260.0,2024-07-14,2024-08-13,30,Low,0.0,56,9.67,-4532.4,349
natureland organicswhole,3.8,399.0,2024-12-11,2025-01-10,30,Low,0.0,206,-15.33,1.1848975828611643e+17,479
arjunspecial chakki,3.6,440.0,2023-08-30,2023-09-29,30,Low,0.0,0,19.0,Product is expired,49
homefillssignature special,3.5,332.0,2024-10-27,2024-11-26,30,Low,0.0,161,-7.83,6214629920420.77,351
ahaarsuper chakki,3.0,150.0,2022-11-06,2022-12-06,30,Low,0.0,0,19.0,Product is expired,31
aashirvaadatta with,3.2,80.0,2022-12-17,2023-01-16,30,Low,0.0,0,19.0,Product is expired,6
elitewhole wheat,3.7,570.0,2023-06-19,2023-07-19,30,Low,0.0,0,19.0,Product is expired,280
ganeshgold -,4.4,250.0,2024-11-12,2024-12-12,30,Medium,1.0,177,-13.0,190608001972787.06,311
24 mantra,3.9,110.0,2022-09-04,2022-10-04,30,Medium,1.0,0,16.5,Product is expired,1
nandichakki fresh,4.1,465.0,2023-04-03,2023-05-03,30,Medium,1.0,0,16.5,Product is expired,467
gryhosthyatta -,4.4,66.0,2022-12-30,2023-01-29,30,Medium,1.0,0,16.5,Product is expired,330
ponkathirgrand atta,4.3,79.0,2023-08-02,2023-09-01,30,Medium,1.0,0,16.5,Product is expired,545
ganeshmultigrain atta4.2487,4.2,82.0,2024-04-05,2024-05-05,30,Medium,1.0,0,16.5,Product is expired,312
silver cointraditional,4.1,290.0,2025-01-02,2025-02-01,30,Medium,1.0,228,-21.5,9.837798911958573e+18,596
aashirvaadatta -,4.2,58.0,2024-05-23,2024-06-22,30,Medium,1.0,4,15.83,9.13,5
vivattaatta/godihittu -,4.1,360.0,2025-04-06,2025-05-06,30,Medium,1.0,322,-37.17,3.085267362542646e+27,721
wheatkartchakki fresh,4.0,270.0,2023-04-26,2023-05-26,30,Medium,1.0,0,16.5,Product is expired,727
pavizhamchakki fresh,4.0,360.0,2024-03-23,2024-04-22,30,Medium,1.0,0,16.5,Product is expired,536
dinesh flour,4.0,515.0,2023-09-06,2023-10-06,30,Medium,1.0,0,16.5,Product is expired,262
fortunepremium sharbati,4.3,330.0,2024-09-02,2024-10-02,30,Medium,1.0,106,-1.17,15416146.11,305
pansarimp sharbati,3.9,360.0,2023-04-04,2023-05-04,30,Medium,1.0,0,16.5,Product is expired,531
samratpremium chakki,4.0,280.0,2024-01-15,2024-02-14,30,Medium,1.0,0,16.5,Product is expired,592
10xshakti chakki,4.0,240.0,2024-11-02,2024-12-02,30,Medium,1.0,167,-11.33,21582907812452.19,0
aashirvaadshudh chakki,4.0,1410.0,2024-10-28,2024-11-27,30,Medium,1.0,162,-10.5,43229750993154.27,26
uttampremium chakki,3.9,230.0,2023-03-05,2023-04-04,30,Medium,1.0,0,16.5,Product is expired,710
bb royalchakki-fresh-wheat-atta/godihittu,4.0,550.0,2024-08-07,2024-09-06,30,Medium,1.0,80,3.17,-384014.0,101
ganeshdiabetes control,3.9,79.0,2024-07-31,2024-08-30,30,Medium,1.0,73,4.33,-18576.66,310
pansarichakki fresh,3.9,492.0,2024-07-10,2024-08-09,30,Medium,1.0,52,7.83,-3099.26,526
ambe agrofoodstraditional,3.9,220.0,2023-01-04,2023-02-03,30,Medium,1.0,0,16.5,Product is expired,39
vikram millsfresh,3.9,233.0,2023-05-26,2023-06-25,30,Medium,1.0,0,16.5,Product is expired,720
rosegoldchakki atta3.873,3.8,220.0,2025-03-28,2025-04-27,30,Low,0.0,313,-33.17,2.7812231013976124e+26,574
hiltonchakki fresh,3.8,475.0,2023-10-16,2023-11-15,30,Low,0.0,0,19.0,Product is expired,347
homefillschakki fresh,3.7,260.0,2024-11-12,2024-12-12,30,Low,0.0,177,-10.5,160110721657141.12,349
arjunspecial chakki,3.6,440.0,2022-10-23,2022-11-22,30,Low,0.0,0,19.0,Product is expired,49
homefillssignature special,3.5,332.0,2024-11-04,2024-12-04,30,Low,0.0,169,-9.17,36049065939888.98,351
ahaarsuper chakki,3.0,150.0,2024-10-24,2024-11-23,30,Low,0.0,158,-7.33,1442560281416.64,31
aashirvaadatta with,3.2,80.0,2024-02-20,2024-03-21,30,Low,0.0,0,19.0,Product is expired,6
grah laxmimultigrains,4.7,45.0,2022-11-06,2022-12-06,30,High,,0,13.0,Product is expired,328
natureland organicswheat,4.1,55.0,2024-01-17,2024-02-16,30,Medium,1.0,0,16.5,Product is expired,478
sugar.fitactive sugar,5.0,300.0,2024-07-25,2024-08-24,30,High,,67,1.83,-8976.06,624
ahaarsuper whole,3.8,660.0,2023-01-31,2023-03-02,30,Low,0.0,0,19.0,Product is expired,32
vijay goldidli,3.9,65.0,2025-04-15,2025-05-15,30,Medium,1.0,331,-38.67,3.5060276701219936e+27,716
vijay goldbesan,4.2,78.0,2024-08-13,2024-09-12,30,Medium,1.0,86,2.17,-123778.89,713
vijay goldakki,4.2,72.0,2024-03-09,2024-04-08,30,Medium,1.0,0,16.5,Product is expired,711
double horsewheat,4.1,75.0,2024-06-02,2024-07-02,30,Medium,1.0,14,14.17,10.19,272
grah laxmimultigrains,4.7,45.0,2023-11-06,2023-12-06,30,High,,0,13.0,Product is expired,328
sugar.fitactive sugar,5.0,300.0,2023-07-02,2023-08-01,30,High,,0,13.0,Product is expired,624
natureland organicswheat,4.4,70.0,2023-02-14,2023-03-16,30,Medium,1.0,0,16.5,Product is expired,478
vijay goldidli,3.9,65.0,2022-12-15,2023-01-14,30,Medium,1.0,0,16.5,Product is expired,716
vijay goldbesan,4.2,78.0,2024-04-17,2024-05-17,30,Medium,1.0,0,16.5,Product is expired,713
vijay goldakki,4.2,72.0,2022-09-16,2022-10-16,30,Medium,1.0,0,16.5,Product is expired,711
jalanchana besan,4.3,145.0,2023-05-09,2023-06-08,30,Medium,1.0,0,16.5,Product is expired,367
aashirvaadselect sharbati,4.1,650.0,2022-08-30,2022-09-29,30,Medium,1.0,0,16.5,Product is expired,24
ahaarm.p. wheat,4.1,70.0,2022-09-05,2022-10-05,30,Medium,1.0,0,16.5,Product is expired,29
ganeshgold -,4.3,50.0,2024-12-19,2025-01-18,30,Medium,1.0,214,-19.17,9.196637136509827e+16,311
golden bansihealthy,4.2,42.0,2024-01-26,2024-02-25,30,Medium,1.0,0,16.5,Product is expired,323
mai rasoidalia4.245,4.2,96.0,2022-08-23,2022-09-22,30,Medium,1.0,0,16.5,Product is expired,410
nirapararoasted rava4.1172,4.1,54.0,2023-04-24,2023-05-24,30,Medium,1.0,0,16.5,Product is expired,488
grah laxmisabudana47,4.0,85.0,2022-09-26,2022-10-26,30,Medium,1.0,0,16.5,Product is expired,329
pansariblack chana,3.8,140.0,2023-11-16,2023-12-16,30,Low,0.0,0,19.0,Product is expired,525
nutrapoornabesan ladoo,3.0,140.0,2023-11-28,2023-12-28,30,Low,0.0,0,19.0,Product is expired,499
jalanchana besan,4.3,145.0,2024-07-30,2024-08-29,30,Medium,1.0,72,4.5,-29010.59,367
ganeshgold -,4.3,50.0,2023-01-04,2023-02-03,30,Medium,1.0,0,16.5,Product is expired,311
mayil markwhole,4.0,73.0,2023-11-27,2023-12-27,30,Medium,1.0,0,16.5,Product is expired,433
golden bansihealthy,4.2,42.0,2024-08-25,2024-09-24,30,Medium,1.0,98,0.17,-57557.59,323
nirapararoasted rava4.1172,4.1,54.0,2023-10-18,2023-11-17,30,Medium,1.0,0,16.5,Product is expired,488
majorsamba broken,5.0,115.0,2025-04-07,2025-05-07,30,High,,323,-40.83,1.3223117583230764e+27,428
grah laxmisabudana47,4.0,85.0,2022-08-03,2022-09-02,30,Medium,1.0,0,16.5,Product is expired,329
pansariblack chana,3.8,140.0,2023-11-17,2023-12-17,30,Low,0.0,0,19.0,Product is expired,525
nutrapoornabesan ladoo,3.0,140.0,2022-09-21,2022-10-21,30,Low,0.0,0,19.0,Product is expired,499
tata sampannwhite,4.0,228.0,2024-04-22,2024-05-22,30,Medium,1.0,0,16.5,Product is expired,689
majorordinry broken,5.0,42.0,2023-04-27,2023-05-27,30,High,,0,13.0,Product is expired,427
bb royalsabudana/sago,4.0,150.0,2023-09-12,2023-10-12,30,Medium,1.0,0,16.5,Product is expired,149
bb popularpoha/avalakki/aval/chivda,3.9,100.0,2024-04-30,2024-05-30,30,Medium,1.0,0,16.5,Product is expired,79
bb popularpoha/avalakki/aval/chivda3.912827,3.9,50.0,2023-10-22,2023-11-21,30,Medium,1.0,0,16.5,Product is expired,80
safe harvestpuffed,4.1,112.0,2024-10-05,2024-11-04,30,Medium,1.0,139,-6.67,21926209628.8,582
vijay goldmedium,3.8,88.0,2025-01-26,2025-02-25,30,Low,0.0,252,-23.0,3.880480493653686e+20,717
tata sampannwhite,3.8,64.0,2025-04-12,2025-05-12,30,Low,0.0,328,-35.67,1.7475684872253923e+27,689
dnvsabu dana4.1330,4.1,96.0,2024-10-15,2024-11-14,30,Medium,1.0,149,-8.33,173430271401.42,263
vijay goldthick,3.9,95.0,2024-06-01,2024-07-01,30,Medium,1.0,13,14.33,13.16,718
safe harvestfoxtail,4.0,135.0,2024-06-05,2024-07-05,30,Medium,1.0,17,13.67,17.08,577
bb royalsalted,3.9,35.0,2024-09-24,2024-10-24,30,Medium,1.0,128,-4.83,549777572.13,150
bb royalorganic,4.0,157.0,2023-08-24,2023-09-23,30,Medium,1.0,0,16.5,Product is expired,136
bb royalbajra42084,4.0,90.0,2023-12-06,2024-01-05,30,Medium,1.0,0,16.5,Product is expired,90
bb royaljowar,3.9,450.0,2024-08-31,2024-09-30,30,Medium,1.0,104,-0.83,9996518.55,119
tata sampannred,4.0,61.0,2022-09-27,2022-10-27,30,Medium,1.0,0,16.5,Product is expired,683
bb popularragi/raglu4224,4.0,90.0,2024-02-17,2024-03-18,30,Medium,1.0,0,16.5,Product is expired,82
bb royalorganic,4.0,196.0,2024-03-19,2024-04-18,30,Medium,1.0,0,16.5,Product is expired,136
safe harvestwhite,4.0,75.0,2023-02-25,2023-03-27,30,Medium,1.0,0,16.5,Product is expired,588
sharmaji ka,3.0,420.0,2024-07-31,2024-08-30,30,Low,0.0,73,6.83,-155783.9,593
organic tattvaorganic,4.0,89.0,2024-08-20,2024-09-19,30,Medium,1.0,93,1.0,-263936.23,520
homefillschia seed,5.0,267.0,2023-12-16,2024-01-15,30,High,,0,13.0,Product is expired,350
swachmakka poha,5.0,35.0,2024-01-27,2024-02-26,30,High,,0,13.0,Product is expired,634
majormatta aval51,5.0,56.0,2023-10-12,2023-11-11,30,High,,0,13.0,Product is expired,425
magik cookpoha,5.0,70.0,2025-04-20,2025-05-20,30,High,,336,-43.0,1.1412710163059943e+28,404
mai rasoipoha/avalakki/aval/chivda,3.7,50.0,2023-10-29,2023-11-28,30,Low,0.0,0,19.0,Product is expired,419
mai rasoipoha/avalakki/aval/chivda,4.1,90.0,2023-03-31,2023-04-30,30,Medium,1.0,0,16.5,Product is expired,419
sweety tastykolhapuri,4.4,100.0,2024-06-01,2024-07-01,30,Medium,1.0,13,14.33,13.85,637
dinesh flour,4.0,60.0,2023-05-10,2023-06-09,30,Medium,1.0,0,16.5,Product is expired,262
aashirvaadorganic whole,4.1,399.0,2023-11-10,2023-12-10,30,Medium,1.0,0,16.5,Product is expired,21
bb super,5.0,600.0,2022-09-22,2022-10-22,30,High,,0,13.0,Product is expired,164
nutrapoornapremium gold,4.3,495.0,2024-05-21,2024-06-20,30,Medium,1.0,2,16.17,79.75,504
bb royalorganic,3.6,899.0,2025-04-01,2025-05-01,30,Low,0.0,317,-33.83,2.5796747379834553e+27,136
organic tattvaorganic,4.0,140.0,2024-03-31,2024-04-30,30,Medium,1.0,0,16.5,Product is expired,520
kitchens of,3.8,130.0,2022-10-11,2022-11-10,30,Low,0.0,0,19.0,Product is expired,387
safe harvestwhole,3.8,425.0,2024-07-08,2024-08-07,30,Low,0.0,50,10.67,-2430.54,589
sri sri,3.9,415.0,2024-12-22,2025-01-21,30,Medium,1.0,217,-19.67,1.4271383604305935e+18,611
aashirvaaddouble roasted,4.0,82.0,2024-12-01,2024-12-31,30,Medium,1.0,196,-16.17,3476167312775040.0,11
elitebroken wheat,4.0,68.0,2024-10-27,2024-11-26,30,Medium,1.0,161,-10.33,1679285971972.32,275
natureland organicswhole,3.8,399.0,2023-03-23,2023-04-22,30,Low,0.0,0,19.0,Product is expired,479
24 mantra,3.9,110.0,2023-03-01,2023-03-31,30,Medium,1.0,0,16.5,Product is expired,1
aashirvaadatta -,4.0,670.0,2024-11-04,2024-12-04,30,Medium,1.0,169,-11.67,92583214541064.33,5
natureland organicswheat,4.1,55.0,2025-04-04,2025-05-04,30,Medium,1.0,320,-36.83,3.1307209448780936e+26,478
ahaarsuper whole,3.8,660.0,2023-09-28,2023-10-28,30,Low,0.0,0,19.0,Product is expired,32
double horsewheat,4.1,75.0,2024-05-19,2024-06-18,30,Medium,1.0,0,16.5,Product is expired,272
natureland organicswheat,4.4,70.0,2023-06-28,2023-07-28,30,Medium,1.0,0,16.5,Product is expired,478
